0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0

# Wmed 
5.6 15.5 29.4 38.2 40.1
4.6 13.2 26.6 40.9 40.1
3.1 11.6 25 29.9 40.1
5.1 12.3 24.7 31.7 40.1
4.5 13.9 23.5 34.3 40.1
6.4 14.4 27.3 33.6 39.9
4.9 13.5 24 37.1 39.7
10.9 17.1 24.7 35 37.8
10.6 14.9 29.2 37.3 41.7
6.1 23.1 28.5 39.3 41.5
5.6 11 25.4 38.6 40.5
4.9 14.2 24.1 32.1 38.4
5.4 12.3 25.1 32.3 34.1
7.6 10.2 19.7 26.2 44.2
8.9 11.2 18.5 22.5 28.3
5 15.7 24.8 30 36.3
7.4 13.5 24.4 32.6 48.6
5.8 23.7 25.8 30.6 37.1
5.1 11.5 24.8 27.3 38.4
5 9.5 16.3 29.4 31.5
6.8 17.2 31.1 41.8 35.3
4.1 13.2 18.2 26.7 35.3
7.4 11 19.3 27.2 32.9
9.4 15.5 24 27.7 33.6
4.9 16.2 21.9 28.3 32.2
8.3 14.8 21.5 29.7 33.3
8.3 15.9 23.2 27.6 32.8
8.3 12.0 16.6 24.4 29.5
5.2 20.5 21.7 29.0 33.4
7.3 15.9 26.5 31.7 36.1

# Wmedp_3
7.5 15.8 21.9 28.5 33.0

# Wini 
2.4 9.3 21.3 33.5 39.1
2.9 8.6 20.3 34.7 39.1
1.6 7.3 18.2 28.2 40.5
3.1 6.2 16.9 28.2 34.6
2.5 8.4 17.0 29.1 35.7
4.4 8.0 19.5 28.1 37.0
2.6 9.3 18.6 31.8 36.5
9.3 9.2 18.3 29.0 37.4
7.2 12.7 22.3 30.4 38.2
4.5 15.6 20.6 33.9 39.3
3.5 8.2 24.2 33.2 39.9
3.1 8.9 16.3 28.6 38.5
3.9 7.8 18.9 27.9 33.1
6.3 7.4 15.6 25.6 37.8
6.7 9.2 13.7 21.1 27.2
3.0 11.8 16.7 23.6 28.6
4.1 8.2 19.6 28.4 38.2
4.1 13.2 18.7 27.3 34.8
3.7 8.2 24.2 26.5 34.3
2.7 7.0 13.7 27.0 29.3
4.9 9.3 17.2 26.1 32.2
2.5 9.5 17.7 28.8 38.4
5.1 6.7 16.0 22.2 29.6
7.2 10.7 16.2 23.1 30.2
2.8 12.3 18.4 26.1 29.9
6.0 8.5	18.7 25.5 30.7
6.9 11.5 18.5 24.4 31.2
6.2 10.0 16.2 23.8 28.5
3.0 13.0 16.1 21.9 28.5
4.9 9.1 23.3 26.2 32.3

# Winip_3
4.9 10.4 18.6 24.4 30.3

# Error_edad 
1 0.05 0 0 0
0.03 0.9 0.07 0 0
0 0 1 0 0
0 0 0 1 0
0 0 0 0 1

# CVs 
 0.6 100.2 100.6 

# log_priorRo 
 12.54 

# NMs 
 8 8 7 0

# Dt 
 0.5 0.83 0.16 0.16 

# FSflota 
 2 

# FSreclas 
 2 

# FSpelaces 
 2 
 
# opt_qrecl 
 3 

# opt_qpela 
 5 

# opt_qflo 
 4 

# par 
 18.1 0.74 8 0.1 1 

# opt_Lo 
 -3 -3 

# error_edad 
 2 

# opt_M 
 -2 

# opt_Ro 
 1 

# opt_devR 
 2 

# opt_devNo 
 2 

# opt_F 
 1 

# opt_Fspr 
 8 

# npbr 
 2 

# ratiopbr 
 0.6 0.325 

# nproy 
 2 

# opt_proy 
 1 

# opt_Str
 1
 
# opRec 
 6 

# opProp 
 0.70 0.30

# opWmed
 3

# mF
 1

# prop_estruc
 1
 1
 1
 1
 1
 
 
 
 
 
 
 
 
 
